system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
000000000000000016b2_0,12004.07232,633,332.5,81.5,249,313,548,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38051588875837,-37.607924453899564]}"
000000000000000016b3_0,8589.092544,130,100,245,527.5,651,243.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4070161896399,-37.590227642802404]}"
000000000000000016b4_0,5128.031902,307.5,157.5,426,1035.5,1740,1071,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48355265184688,-37.55348654768192]}"
000000000000000016b5_0,8299.056039,107,50,29,54.5,8.5,52,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49307479385857,-37.55707980881839]}"
000000000000000016b6_0,11891.76196,310,144.5,152,362.5,529,461.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4963087288814,-37.54342541649978]}"
000000000000000016b7_0,6805.750141,187.5,151,147.5,285,151.5,174.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49972232696103,-37.5338134429597]}"
000000000000000016b8_0,9310.923996,894.5,491.5,251,470.5,408,2235,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5024172728134,-37.57297998934731]}"
000000000000000016b9_0,9058.728827,1088,596,393.5,856,1165,1059.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4407928443228,-37.53426260060176]}"
000000000000000016ba_0,5567.673268,530,331.5,127.5,283,235.5,355,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4414216650217,-37.52671675221516]}"
000000000000000016bb_0,8168.711502,235.5,108.5,35.5,32,7.5,194,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46774230284637,-37.53767619868142]}"
000000000000000016bc_0,12595.57275,1042,535,283.5,483,480,1146,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38994819924164,-37.52393197483438]}"
000000000000000016bd_0,8238.814471,241,112,261.5,431.5,413.5,173,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41007046160593,-37.51117589779989]}"
000000000000000016be_0,7569.999831,475.5,280,184,287.5,293,831.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37503616552524,-37.49581470644144]}"
000000000000000016bf_0,9664.183634,1346.5,1311.5,1163.5,1153,1169,1407.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48534928241511,-37.42044605410382]}"
000000000000000016c0_0,5559.833882,2543.5,2274,2331,2310,2252,2960,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46019645445978,-37.41694262449575]}"
000000000000000016c1_0,13234.0937,1901,1661.5,1738,1709,1633,2345,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39857202596917,-37.464643166082496]}"
000000000000000016c2_0,7379.809731,317,137.5,327.5,625,842,458,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49397310914267,-37.768812721285364]}"
000000000000000016c3_0,10489.02207,178.5,104,429,778,846,322.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49073917411985,-37.71608161410755]}"
000000000000000016c4_0,7939.117649,183,93,519,952.5,987,383.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48759507062542,-37.70009160205022]}"
000000000000000016c5_0,13248.70947,126,69.5,1,39.5,71,74,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48490012477308,-37.699732275936576]}"
000000000000000016c6_0,16953.08789,287.5,174.5,90.5,198,116.5,157,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.50097996835882,-37.78677902696776]}"
000000000000000016c7_0,5069.1275,450.5,199,280,544.5,624.5,613.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51993442085373,-37.69586952021486]}"
000000000000000016c8_0,18221.34212,495.5,228.5,26,90,112,964.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.50044097918834,-37.62804671626384]}"
000000000000000016c9_0,7697.482128,147.5,89.5,45,204.5,276.5,305.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5248751549164,-37.71671043480644]}"
000000000000000016ca_0,11665.60923,94.5,48,12,65,97.5,93.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52550397561527,-37.71006290170395]}"
000000000000000016cb_0,52481.45,51.5,38.5,228,500,560,158,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5039444087964,-37.70934424947666]}"
000000000000000016cc_0,39406.88794,60,30,136,288.5,427.5,274,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51274789858078,-37.67305231199823]}"
000000000000000016cd_0,13156.55295,653.5,332.5,308.5,599.5,578,1424,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5256836386721,-37.76494996556365]}"
000000000000000016ce_0,6350.111794,572.5,290,291,530.5,716,548,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52694128006985,-37.763153334995415]}"
000000000000000016cf_0,6338.889566,995.5,555.5,92.5,267.5,228,836.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.53520578068375,-37.69146777532268]}"
000000000000000016d0_0,6609.310541,1174,604,260.5,498,475,2052,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.53592443291106,-37.6886829979419]}"
000000000000000016d1_0,18170.21648,72.5,46,148.5,292,384.5,214,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.53673291666678,-37.667303094179864]}"
000000000000000016d2_0,5193.488496,1061,467,97.5,352,263,3807,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.58344531144098,-37.75785327481911]}"
000000000000000016d3_0,16660.11406,571,269,311.5,525.5,476.5,1562,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51014278425683,-37.796750326621485]}"
000000000000000016d4_0,12026.7411,1580,888.5,297,607.5,574,2562.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51140042565459,-37.795043527581655]}"
000000000000000016d5_0,6919.759916,227,137.5,399,689.5,571.5,201,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51274789858078,-37.794145212297536]}"
000000000000000016d6_0,8875.617681,241.5,108.5,152,371.5,484.5,903,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46944910188623,-37.65050459836683]}"
000000000000000016d7_0,5054.90217,312,175,117.5,203,94.5,256,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5430211236556,-37.651313082122535]}"
000000000000000016d8_0,5812.44546,904,397.5,102,268,166,2197,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.55389073859345,-37.64906729391223]}"
000000000000000016d9_0,17597.67245,717,366.5,26.5,104,146.5,265,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4947815928984,-37.74815146975062]}"
000000000000000016da_0,5277.358639,258,122.5,21.5,10,45.5,168.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2588839992886,-37.69200676449315]}"
000000000000000016db_0,24103.60442,161,109,78,111,84,103,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31583718830177,-37.96545393697913]}"
000000000000000016dc_0,10759.71533,113,72,51,87,39,159,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.30613538323328,-37.969137029644024]}"
000000000000000016dd_0,6504.019776,1241.5,647.5,119,304.5,387,1160.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32347286821678,-37.83861181886145]}"
000000000000000016de_0,9186.291294,844,450,38,128,83,1150,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34027136402983,-37.95350634370034]}"
000000000000000016df_0,54593.24861,1519,906.5,473,724.5,830,1837,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29562509440908,-37.72111217969862]}"
000000000000000016e0_0,9830.738357,732,417,513.5,790,981.5,770.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29544543135225,-37.71482397270979]}"
000000000000000016e1_0,11466.18167,123,68,591.5,912.5,1091,742.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29562509440908,-37.719046054545146]}"
000000000000000016e2_0,6831.810953,747.5,380.5,62.5,169.5,193,623,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.30218279598316,-37.7141951520109]}"
000000000000000016e3_0,5091.808044,548,285.5,246,407,591.5,437.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.30362010043774,-37.71033239628919]}"
000000000000000016e4_0,6509.511736,724.5,388,84.5,309,276.5,1431,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.28745042532358,-37.662003034003554]}"
000000000000000016e5_0,29241.91,1313.5,694,134,365.5,328.5,2442,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31368123161988,-37.84427120515141]}"
000000000000000016e6_0,18378.68858,82,45,96,181,162,74,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34422395127996,-37.95943522457553]}"
000000000000000016e7_0,5262.6703,466.5,227,249.5,509.5,752.5,638,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32994073826245,-37.72479527236351]}"
000000000000000016e8_0,7113.474212,994.5,497,306,612,444.5,1095,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.33012040131928,-37.73305977297741]}"
000000000000000016e9_0,8610.83,887,535,249,434.5,508.5,2314.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3408103532003,-37.794863864524835]}"
000000000000000016ea_0,19903.5413,1334,830,217,352.5,443.5,903.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34629007643343,-37.690120302396494]}"
000000000000000016eb_0,9491.455105,1075.5,593.5,200,416.5,516,1661,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34943417992784,-37.68931181864079]}"
000000000000000016ec_0,5518.146323,385,185.5,683.5,1242,1488,1014.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.36093261556456,-37.66317084387291]}"
000000000000000016ed_0,8264.971355,746,359,107,195,284.5,622,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3152981991313,-37.83214394881579]}"
000000000000000016ee_0,11521.07982,265.5,145,533.5,914,1192,805,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.35635120761557,-37.76827373211489]}"
000000000000000016ef_0,9779.44,1265.5,713,202,482.5,447.5,3071,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.35392575634845,-37.7472531544665]}"
000000000000000016f0_0,16668.25016,92,57,11.5,25.5,35.5,98.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.35662070220081,-37.74419888250049]}"
000000000000000016f1_0,10684.20174,975,491,162,393,290,1830,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3542850824621,-37.950991060904805]}"
000000000000000016f2_0,13713.30604,356,188.5,392.5,718,614.5,544,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.341618836956,-37.712847679084724]}"
000000000000000016f3_0,11649.14422,136.5,82,1153,1477,632,163,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32005927013714,-37.712129026857426]}"
000000000000000016f4_0,16849.38574,230.5,128,170,285,307,168.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.33820523887636,-37.6976661507831]}"
000000000000000016f5_0,5807.382859,1027.5,596,36.5,210,163,2273,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3009251545854,-37.773394129234376]}"
000000000000000016f6_0,6475.428538,589,292,31,110,52,116,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.34513141512778,-36.10010224950494]}"
000000000000000016f7_0,7674.636451,2236,1359,303,620,666,1735,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1973585508901,-36.07243413875406]}"
000000000000000016f8_0,24641.69909,121,117,1,5,45,33,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19385512128204,-36.06740357316299]}"
000000000000000016f9_0,18955.84947,317,268,149,299,147,181,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.20643153525972,-36.06111536617416]}"
000000000000000016fa_0,5027.725572,533,276,55,158,142,414,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.36282822622493,-36.03308792930963]}"
000000000000000016fb_0,14054.25202,1175,598,146,373,262,2339,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8613886346294,-37.94254689723408]}"
000000000000000016fc_0,14694.88174,926,408,161,236,387,981,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.92409104146094,-37.91730423775032]}"
000000000000000016fd_0,20334.88901,475,202,3,72,149,264,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.93001992233613,-37.922155140284566]}"
000000000000000016fe_0,5372.828982,735,320,47,113,146,1296,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.93217587901802,-37.92044834124474]}"
000000000000000016ff_0,9457.860966,458,172,62,165,143,169,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.96864747955328,-37.92754503198929]}"
00000000000000001700_0,10160.81425,520,211,23,111,148,409,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.83821210029913,-37.91820255303444]}"
00000000000000001701_0,11002.45418,854,407,96,181,244,1649,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.83973923628213,-37.91721440622191]}"
00000000000000001702_0,9899.616145,450,192,33,46,76,781,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.83704429042976,-37.917663563863975]}"
00000000000000001703_0,6822.690733,454,169,149,305,473,496,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.92247407394953,-37.90850074796595]}"
00000000000000001704_0,9094.829879,948,452,440,648,810,1460,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.88582281035747,-37.91802288997762]}"
00000000000000001705_0,5706.244924,320,182,576,961,1378,920,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.89327882721565,-37.89799045914175]}"
00000000000000001706_0,9589.319169,625,321,76,162,268,997,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.98104423047414,-37.89574467093146]}"
00000000000000001707_0,5141.002667,1454,804,170,427,492,2044,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8364154697309,-37.89394804036321]}"
00000000000000001708_0,9689.629048,1014,362,113,264,277,1016,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.85177666108933,-37.90598546517042]}"
00000000000000001709_0,22503.1407,191,52,96,207,315,492,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.85563941681104,-37.90598546517042]}"
0000000000000000170a_0,17159.3586,1028,484,134,298,350,1075,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.85483093305533,-37.89062427381197]}"
0000000000000000170b_0,6925.076232,1502,790,256,646,546,3179,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.86022082476006,-37.896193828573516]}"
0000000000000000170c_0,7397.948816,596,376,116,193,293,218,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8809719078232,-37.88397674070949]}"
