system:index,B2,B3,B4,B8,class,.geo
7_19_0,379.0,600.5,788.5,2189.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72411233637038,-37.03677559625637]}"
8_0_0,361.0,623.0,792.0,1978.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13042033937765,-36.730989073542084]}"
8_1_0,788.0,1058.0,1332.0,2390.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1278152250537,-36.7370976174741]}"
8_2_0,537.0,835.0,1044.0,2758.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12754573046848,-36.733414524809206]}"
8_3_0,788.0,1016.0,1172.0,2144.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13284579064478,-36.72991109520114]}"
8_4_0,741.0,1132.0,1434.0,2584.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1269169097696,-36.73440267162174]}"
8_5_0,888.0,1328.0,1896.0,3082.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12485078461611,-36.73206705188303]}"
8_6_0,563.0,850.0,1226.0,2006.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1291626979799,-36.73404334550809]}"
8_7_0,1108.0,1568.0,1780.0,2710.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1284440457526,-36.73655862830363]}"
8_8_0,617.0,796.0,1028.0,2110.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13158814924702,-36.73045008437161]}"
8_9_0,724.0,1028.0,1370.0,2340.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12970168715034,-36.73422300856492]}"
8_10_0,404.0,655.0,933.0,1880.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13033050784924,-36.73116873659891]}"
8_11_0,922.0,1164.0,1356.0,2840.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12817455116735,-36.7326060410535]}"
