system:index,B2,B3,B4,B8,class,.geo
8_10_0,6168.0,6045.0,6025.0,6600.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19394495281045,-37.97237096466685]}"
8_11_0,5656.0,5471.0,5429.0,5638.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1926873114127,-37.9727302907805]}"
8_12_0,5951.0,5788.5,5782.0,5890.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1934957951684,-37.97183197549638]}"
8_13_0,4430.5,4348.5,4334.0,4513.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19178899612857,-37.97398793217827]}"
8_14_0,4303.0,4063.0,3967.0,4298.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1914296700149,-37.973628606064615]}"
8_15_0,6171.5,6010.0,6036.0,6291.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1950229311514,-37.97228113313844]}"
8_16_0,5797.0,5786.0,5817.0,6051.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1952025942082,-37.97308961689415]}"
8_17_0,3736.0,3685.0,3728.0,3981.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19151950154333,-37.974347258291914]}"
8_18_0,5647.5,5594.5,5706.0,6001.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19565175185028,-37.97371843759303]}"
8_19_0,3603.0,3528.5,3467.0,3774.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19062118625922,-37.973448943007796]}"
9_0_0,781.0,1024.0,1370.0,2530.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.90801119787523,-37.88011398498777]}"
9_1_0,743.0,1008.0,1380.0,2590.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.9033399583978,-37.8847852244652]}"
9_2_0,723.0,985.0,1266.0,2697.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.90253147464207,-37.88289876236855]}"
9_3_0,940.0,1190.0,1652.0,2640.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.90980782844346,-37.88173095249919]}"
9_4_0,457.0,670.0,821.0,2255.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.90082467560225,-37.8802936480446]}"
9_5_0,858.0,1098.0,1450.0,2439.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.90459759979555,-37.87625122926606]}"
9_6_0,678.0,854.0,1146.0,2640.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.90253147464207,-37.881102131800304]}"
