system:index,B2,B3,B4,B8,class,.geo
7_7_0,2808.0,3304.0,3904.0,4416.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31161053218457,-36.74356548751976]}"
7_8_0,1234.0,1490.0,1732.0,2432.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31277834205392,-36.74275700376405]}"
7_9_0,1502.0,2018.0,2580.0,3040.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31214952135502,-36.74383498210499]}"
7_10_0,1246.0,1692.0,2122.0,2372.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31286817358233,-36.74383498210499]}"
7_11_0,2388.0,3034.0,3420.0,4056.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31232918441185,-36.74338582446293]}"
7_12_0,1780.0,2100.0,2300.0,2208.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31295800511074,-36.74347565599135]}"
7_13_0,2534.0,3166.0,3614.0,4108.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31161053218457,-36.74338582446293]}"
7_14_0,719.0,994.0,1200.0,2276.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31385632039485,-36.74419430821864]}"
7_15_0,922.0,1232.0,1604.0,1914.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31322749969598,-36.744373971275465]}"
7_16_0,864.0,1194.0,1380.0,2114.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31385632039485,-36.74374515057658]}"
7_17_0,1534.0,2004.0,2336.0,3710.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31143086912775,-36.74338582446293]}"
7_18_0,819.0,1072.0,1260.0,2120.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31358682580964,-36.74428413974705]}"
7_19_0,995.0,1322.0,1652.0,2292.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31358682580964,-36.74374515057658]}"
8_0_0,1584.0,2150.0,2370.0,2790.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30397485226953,-36.74760790629829]}"
8_1_0,652.0,1002.0,1300.0,2296.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30307653698543,-36.748416390054004]}"
8_2_0,786.0,1048.0,1404.0,2526.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30316636851384,-36.74787740088353]}"
8_3_0,1500.0,1856.0,2328.0,2498.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30469350449684,-36.747518074769886]}"
8_4_0,1322.0,1624.0,1742.0,2536.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3028968739286,-36.747967232411945]}"
8_5_0,761.0,1060.0,1288.0,2084.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30244771628654,-36.747518074769886]}"
8_6_0,666.0,943.0,1124.0,1810.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3035256946275,-36.74805706394036]}"
8_7_0,583.0,758.0,897.0,1362.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30325620004226,-36.748416390054004]}"
8_8_0,1930.0,2140.0,2300.0,2294.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3043341783832,-36.74760790629829]}"
