system:index,B2,B3,B4,B8,id,.geo
00000000000000000079_0,478.0,785.0,1194.0,2012.0,121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13545090496874,-36.8250426837894]}"
0000000000000000007a_0,976.0,1434.0,2222.0,2944.0,122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.10418953308135,-36.525724031120774]}"
0000000000000000007b_0,462.0,628.0,1028.0,1758.0,123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.47124573245446,-38.09696729457423]}"
0000000000000000007c_0,794.0,1160.0,1548.0,3262.0,124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71630614196226,-38.55879118214008]}"
0000000000000000007d_0,530.0,800.0,1108.0,2160.0,125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.24387755976196,-37.543335584971366]}"
0000000000000000007e_0,1296.0,1678.0,2234.0,2942.0,126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.10508784836549,-37.934551891205416]}"
0000000000000000007f_0,737.0,1034.0,1444.0,2328.0,127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.72026330349422,-38.1019978601653]}"
00000000000000000080_0,855.0,1152.0,1628.0,2602.0,128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.07499428634748,-37.88433606682314]}"
00000000000000000081_0,695.0,956.0,1360.0,2126.0,129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.08523508058644,-36.888104416734585]}"
00000000000000000082_0,150.0,262.0,230.0,1880.0,130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.09071480381957,-37.49590453796986]}"
00000000000000000083_0,1032.0,1622.0,2468.0,3682.0,131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.98830686142995,-36.50730856779632]}"
00000000000000000084_0,376.5,582.0,752.5,2587.0,132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5375368261406,-36.53650381453021]}"
00000000000000000085_0,1246.0,1532.0,1574.0,2374.0,133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34107984778552,-38.52115177173547]}"
00000000000000000086_0,1018.5,1493.0,2242.0,3045.0,134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.56673207287452,-36.407146413617]}"
