system:index,B2,B3,B4,B8,id,.geo
00000000000000000069_0,252.0,572.0,350.0,4353.0,105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5358391756645,-37.2181454521201]}"
0000000000000000006a_0,87.0,157.0,110.0,1548.0,106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.94088496299213,-37.48449593386154]}"
0000000000000000006b_0,202.0,337.5,347.0,1995.5,107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.4905640853449,-37.1159171727873]}"
0000000000000000006c_0,339.0,535.0,624.0,2180.0,108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2556546385476,-37.43922084354192]}"
0000000000000000006d_0,225.0,328.0,205.0,2564.0,109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.78367978827123,-37.60091759468343]}"
0000000000000000006e_0,389.0,485.0,626.0,1795.0,110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.05829477062656,-37.21751663142122]}"
0000000000000000006f_0,261.0,364.0,473.0,1331.0,111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.59431950066067,-37.15283793096461]}"
00000000000000000070_0,206.0,288.0,316.0,1449.0,112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.02604525192666,-37.31336687223677]}"
00000000000000000071_0,241.0,429.0,318.0,2530.0,113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52658195395622,-37.677543888418825]}"
00000000000000000072_0,827.0,1112.0,1586.0,2410.0,114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45265060607318,-37.280578364366406]}"
00000000000000000073_0,908.0,1138.0,1290.0,1872.0,115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71091625025755,-37.19326211874999]}"
00000000000000000074_0,153.0,295.0,236.0,2252.0,116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1226141449695,-37.67071669225952]}"
00000000000000000075_0,192.0,264.0,249.0,1977.0,117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3307537963,-37.23099136068301]}"
00000000000000000076_0,122.0,247.0,277.0,1636.0,118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.69968730920604,-37.480633178139826]}"
00000000000000000077_0,843.0,1062.0,1464.0,2286.0,119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7790085487938,-37.175655139181245]}"
00000000000000000078_0,179.0,433.0,337.0,2438.0,120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37054458910464,-37.57477661991555]}"
00000000000000000079_0,156.0,302.0,346.0,2020.0,121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.75178959568498,-37.503719880941695]}"
0000000000000000007a_0,212.0,327.0,349.0,1756.0,122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.63402503621876,-37.15903630642504]}"
0000000000000000007b_0,932.0,1256.0,1748.0,2668.0,123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.80955126845387,-37.272673189866154]}"
0000000000000000007c_0,269.0,431.0,451.0,2287.0,124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.23472389242764,-37.22389466993847]}"
0000000000000000007d_0,92.0,192.0,98.0,2249.0,125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.17651306201668,-36.906789374644276]}"
0000000000000000007e_0,202.0,309.0,284.0,1418.0,126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.03565722546674,-37.37660826823878]}"
0000000000000000007f_0,263.0,388.0,397.0,2158.0,127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.17911817634064,-37.4293393754166]}"
00000000000000000080_0,2197.0,2519.5,2156.0,3851.0,128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.79526805543637,-37.73135297393758]}"
00000000000000000081_0,207.0,419.0,384.0,2542.0,129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.27217906549356,-37.408408629296616]}"
00000000000000000082_0,212.0,314.0,187.0,2832.0,130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.26669934226044,-37.4420954524511]}"
00000000000000000083_0,160.0,302.0,206.0,2224.0,131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59090132829917,-37.310132937213936]}"
00000000000000000084_0,189.0,304.0,336.0,1650.0,132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.17031468655625,-37.41487649934228]}"
00000000000000000085_0,169.0,251.0,245.0,1386.0,133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.49739128150418,-37.45574984476971]}"
00000000000000000086_0,172.0,300.0,261.0,1672.0,134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.09665283325847,-37.435986908519084]}"
00000000000000000087_0,402.0,578.0,811.0,2342.0,135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51580217054678,-37.34885032595949]}"
00000000000000000088_0,287.0,493.0,605.0,2132.0,136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6204559011467,-37.32288901424844]}"
00000000000000000089_0,395.0,567.0,776.0,2254.0,137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41689765776522,-37.12831392370815]}"
0000000000000000008a_0,178.0,347.0,264.0,3012.0,138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71352136458148,-37.57917836480774]}"
0000000000000000008b_0,340.0,590.0,590.0,2314.0,139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.67031239941534,-37.528513382783395]}"
0000000000000000008c_0,127.0,204.5,189.5,1428.0,140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.91177954778667,-36.92098275613336]}"
0000000000000000008d_0,208.0,389.0,296.0,2250.0,141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.0096060822273,-37.446048039701225]}"
0000000000000000008e_0,258.0,372.0,569.0,1472.0,142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6852244331317,-37.23871687212644]}"
0000000000000000008f_0,766.0,1021.0,1472.0,2232.0,143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.54715337396254,-36.99958534349382]}"
00000000000000000090_0,169.0,402.0,256.0,2774.0,144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.57320451720202,-37.86556127738504]}"
00000000000000000091_0,184.0,309.0,284.0,1682.0,145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46001679140295,-37.575495272142845]}"
