B2,B3,B4,B8,class_3,class_2,.geo,Contributor,coordinates
1063.0,1502.0,2216.0,3263.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95147593478106, -37.741144610534484]}",AK,"[143.95147593478106, -37.741144610534484]"
910.0,1266.0,1903.0,2800.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.66976426168117, -37.87849701747636]}",AK,"[143.66976426168117, -37.87849701747636]"
334.0,499.0,578.5,1247.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88760571808015, -37.79926560941702]}",AK,"[143.88760571808015, -37.79926560941702]"
746.0,958.0,1154.0,2266.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.26921005077412, -36.748416390054004]}",MB,"[144.26921005077412, -36.748416390054004]"
883.0,1052.0,1186.0,1650.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.85221209588585, -37.56785959222783]}",GW,"[143.85221209588585, -37.56785959222783]"
1619.0,1910.0,2234.0,3118.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.59771022733108, -38.34687860661628]}",RJ,"[141.59771022733108, -38.34687860661628]"
748.0,989.0,1370.0,2237.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.55909181867764, -37.94066043513743]}",AK,"[143.55909181867764, -37.94066043513743]"
632.0,1011.0,1137.0,1562.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.669943924738, -37.87741903913542]}",AK,"[143.669943924738, -37.87741903913542]"
826.5,1187.0,1754.0,2698.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96036925609383, -37.740964947477664]}",AK,"[143.96036925609383, -37.740964947477664]"
825.5,1270.0,1735.0,2648.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94923014657076, -37.75488883438152]}",AK,"[143.94923014657076, -37.75488883438152]"
1333.0,1736.0,2114.0,3440.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.78575048770654, -37.979377823882984]}",NK,"[146.78575048770654, -37.979377823882984]"
2480.0,2433.0,2424.0,3770.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34892721073032, -27.554967940846407]}",AK,"[152.34892721073032, -27.554967940846407]"
643.0,837.0,1148.0,2136.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.838288208982, -37.60082776315502]}",GW,"[143.838288208982, -37.60082776315502]"
864.0,1194.0,1380.0,2114.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31385632039485, -36.74374515057658]}",EG,"[144.31385632039485, -36.74374515057658]"
763.0,1240.0,1526.0,1925.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9532725653493, -37.73539539271612]}",AK,"[143.9532725653493, -37.73539539271612]"
1074.0,1289.0,1674.0,2312.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.57804627117255, -37.936258690245246]}",AK,"[143.57804627117255, -37.936258690245246]"
1720.0,1852.0,2089.0,2423.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.91396752444152, -27.536642309050368]}",AK,"[152.91396752444152, -27.536642309050368]"
2336.0,2592.0,2632.0,4070.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.92250151964063, -27.52981511289106]}",AK,"[152.92250151964063, -27.52981511289106]"
1044.0,1526.0,1730.0,2758.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30011209654782, -36.75407577634395]}",EG,"[144.30011209654782, -36.75407577634395]"
880.5,1219.0,1795.0,2594.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71701564562585, -37.89385820883481]}",AK,"[143.71701564562585, -37.89385820883481]"
837.0,1130.0,1610.0,2416.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.78304181900864, -37.296298881838496]}",GW,"[143.78304181900864, -37.296298881838496]"
893.0,1392.0,1828.0,2920.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31376648886643, -36.74742824324147]}",EG,"[144.31376648886643, -36.74742824324147]"
791.5,1212.0,1658.0,2246.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97330499618516, -37.73889882232419]}",AK,"[143.97330499618516, -37.73889882232419]"
662.0,1035.0,1261.0,1920.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.66787779958452, -37.87679021843653]}",AK,"[143.66787779958452, -37.87679021843653]"
824.0,1130.0,1572.0,2244.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.15997491222518, -36.811567954527604]}",MB,"[144.15997491222518, -36.811567954527604]"
288.5,544.5,743.0,849.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96261504430413, -37.734497077432]}",AK,"[143.96261504430413, -37.734497077432]"
680.0,975.0,1062.0,1866.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.52964080020408, -38.19075141023631]}",AH,"[146.52964080020408, -38.19075141023631]"
538.0,758.0,792.0,2768.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84017467107864, -37.57019521196654]}",GW,"[143.84017467107864, -37.57019521196654]"
1911.0,2276.0,2705.0,3595.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7054273784607, -37.932126439938294]}",AK,"[143.7054273784607, -37.932126439938294]"
913.0,1226.0,1438.0,2644.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.2997527704342, -36.75695038525314]}",EG,"[144.2997527704342, -36.75695038525314]"
669.0,1059.0,1347.0,2295.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9775270780205, -37.73279027839217]}",AK,"[143.9775270780205, -37.73279027839217]"
497.5,828.0,1087.0,1663.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95623700578687, -37.7570447910634]}",AK,"[143.95623700578687, -37.7570447910634]"
561.5,936.5,1085.0,2174.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97626943662274, -37.75686512800658]}",AK,"[143.97626943662274, -37.75686512800658]"
712.5,988.5,1410.0,2257.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95291323923564, -37.75129557324504]}",AK,"[143.95291323923564, -37.75129557324504]"
2200.0,2309.0,2362.0,3236.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.33931523719025, -27.5541594570907]}",AK,"[152.33931523719025, -27.5541594570907]"
820.5,1169.0,1619.0,2499.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97734741496367, -37.758841421631644]}",AK,"[143.97734741496367, -37.758841421631644]"
711.0,860.0,957.0,2552.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30011209654782, -36.76952679923081]}",EG,"[144.30011209654782, -36.76952679923081]"
982.0,1394.0,1802.0,2396.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.2058788232437, -36.74976386298018]}",MB,"[144.2058788232437, -36.74976386298018]"
221.0,449.0,581.0,2258.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30029175960465, -36.76099280403167]}",EG,"[144.30029175960465, -36.76099280403167]"
592.0,861.0,1232.0,2174.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31062238537203, -36.74868588463924]}",EG,"[144.31062238537203, -36.74868588463924]"
702.5,1061.0,1485.0,2655.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9564166688437, -37.75713462259181]}",AK,"[143.9564166688437, -37.75713462259181]"
768.0,1131.0,1742.0,3036.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89290577825645, -37.80896741448551]}",AK,"[143.89290577825645, -37.80896741448551]"
742.0,998.0,1296.0,2046.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.78950968905428, -37.552857726983035]}",GW,"[143.78950968905428, -37.552857726983035]"
838.5,1224.0,1856.0,2776.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9602794245654, -37.74087511594925]}",AK,"[143.9602794245654, -37.74087511594925]"
771.0,1124.0,1174.0,1966.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.4442110166843, -38.2372841419537]}",AH,"[146.4442110166843, -38.2372841419537]"
661.5,885.5,1157.0,1906.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.62286305528642, -38.13352872663789]}",RJ,"[141.62286305528642, -38.13352872663789]"
1204.0,1676.0,2336.0,3314.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.67012358779482, -37.87768853372065]}",AK,"[143.67012358779482, -37.87768853372065]"
1982.0,2401.0,2970.0,3336.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60247129833692, -38.33690730696255]}",BH,"[141.60247129833692, -38.33690730696255]"
786.0,1120.0,1498.0,2335.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9775270780205, -37.75875159010323]}",AK,"[143.9775270780205, -37.75875159010323]"
1258.0,1605.0,2060.0,3181.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84825950863572, -37.86313582611792]}",AK,"[143.84825950863572, -37.86313582611792]"
830.0,1214.0,1742.0,2632.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.90916528489902, -36.43957559537371]}",MB,"[143.90916528489902, -36.43957559537371]"
876.0,1349.0,1814.0,2722.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97546095286702, -37.74060562136401]}",AK,"[143.97546095286702, -37.74060562136401]"
835.0,1218.0,1671.0,2588.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6465877273509, -37.92817385268817]}",AK,"[143.6465877273509, -37.92817385268817]"
692.0,1028.0,1318.0,1950.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5948447669856, -38.00641711393498]}",AK,"[143.5948447669856, -38.00641711393498]"
455.0,671.0,803.0,2364.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.42795151004174, -38.225156885618084]}",AH,"[146.42795151004174, -38.225156885618084]"
1203.0,1704.0,2412.0,3119.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7166563195122, -37.893319219664335]}",AK,"[143.7166563195122, -37.893319219664335]"
444.5,683.5,766.5,2440.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72698694527958, -37.88667168656185]}",AK,"[143.72698694527958, -37.88667168656185]"
792.0,1102.0,1617.0,2643.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9699812296339, -37.75893125316005]}",AK,"[143.9699812296339, -37.75893125316005]"
830.5,1402.0,1595.0,2107.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9653998216849, -37.753900687568986]}",AK,"[143.9653998216849, -37.753900687568986]"
688.0,979.0,1536.0,2567.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9526437446504, -37.7510260786598]}",AK,"[143.9526437446504, -37.7510260786598]"
792.5,1109.0,1561.0,2488.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64694705346452, -37.92853317880182]}",AK,"[143.64694705346452, -37.92853317880182]"
377.5,693.0,739.5,1513.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9776169095489, -37.73270044686376]}",AK,"[143.9776169095489, -37.73270044686376]"
619.0,920.0,1234.0,2300.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.32418694616223, -36.757219879838374]}",EG,"[144.32418694616223, -36.757219879838374]"
642.0,836.0,997.0,1480.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30083074877513, -36.766562358793216]}",EG,"[144.30083074877513, -36.766562358793216]"
2449.0,3164.0,3681.0,3951.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60211197222327, -38.33672764390573]}",BH,"[141.60211197222327, -38.33672764390573]"
573.0,835.0,946.0,2924.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.87008857003983, -37.564805320261826]}",GW,"[143.87008857003983, -37.564805320261826]"
740.5,1035.0,1532.0,2384.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96944224046342, -37.74779214363697]}",AK,"[143.96944224046342, -37.74779214363697]"
912.0,1184.0,1470.0,2518.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.51427960884564, -38.1816784258667]}",AH,"[146.51427960884564, -38.1816784258667]"
735.0,971.5,1357.0,2177.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.55909181867764, -37.940750266665844]}",AK,"[143.55909181867764, -37.940750266665844]"
671.0,996.0,1386.0,2319.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96971173504866, -37.75947024233052]}",AK,"[143.96971173504866, -37.75947024233052]"
520.5,880.0,912.0,1953.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97635926815116, -37.75677529647817]}",AK,"[143.97635926815116, -37.75677529647817]"
873.0,1170.0,1563.0,2245.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7196207599498, -37.89269039896545]}",AK,"[143.7196207599498, -37.89269039896545]"
980.0,1396.0,2044.0,2814.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9173399539845, -36.43831795397595]}",MB,"[143.9173399539845, -36.43831795397595]"
2788.0,2838.0,2736.0,3789.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.94378244331057, -23.801177863096164]}",AK,"[150.94378244331057, -23.801177863096164]"
655.0,1050.0,1282.0,2358.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72734627139323, -37.910926199233074]}",AK,"[143.72734627139323, -37.910926199233074]"
718.0,1032.0,1150.0,2236.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.29705782458183, -36.771323429799054]}",EG,"[144.29705782458183, -36.771323429799054]"
542.0,789.0,928.0,1773.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97393381688403, -37.767914406001246]}",AK,"[143.97393381688403, -37.767914406001246]"
877.0,1238.0,1506.0,2632.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30190872711606, -36.76548438045227]}",EG,"[144.30190872711606, -36.76548438045227]"
1064.0,1206.0,1450.0,2382.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.54796643200012, -38.18545135006]}",AH,"[146.54796643200012, -38.18545135006]"
918.0,1123.0,1471.0,2149.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.58460397274663, -37.9351807119043]}",AK,"[143.58460397274663, -37.9351807119043]"
755.0,1021.5,1404.0,2203.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7047087262334, -37.900236247352055]}",AK,"[143.7047087262334, -37.900236247352055]"
620.5,893.5,1175.0,2892.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60345944514944, -38.36619238522485]}",RJ,"[141.60345944514944, -38.36619238522485]"
855.0,1131.0,1489.0,2053.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72662761916592, -37.88694118114709]}",AK,"[143.72662761916592, -37.88694118114709]"
990.0,1340.0,1584.0,2380.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30774777646286, -36.76063347791803]}",EG,"[144.30774777646286, -36.76063347791803]"
574.0,806.5,1130.0,2399.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.598788205672, -38.35954485212236]}",RJ,"[141.598788205672, -38.35954485212236]"
675.0,1137.0,1308.0,1581.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95830313094035, -37.74626500765397]}",AK,"[143.95830313094035, -37.74626500765397]"
448.0,738.0,871.5,2191.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95749464718466, -37.75192439394392]}",AK,"[143.95749464718466, -37.75192439394392]"
662.0,1060.0,1204.0,1927.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8925464521428, -37.80402668042285]}",AK,"[143.8925464521428, -37.80402668042285]"
353.0,548.0,764.5,1116.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97141853408849, -37.73683269717071]}",AK,"[143.97141853408849, -37.73683269717071]"
767.0,1086.0,1656.0,2662.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95659633190053, -37.75758378023387]}",AK,"[143.95659633190053, -37.75758378023387]"
1021.0,1408.0,1732.0,1846.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.16474970607658, -38.22542638020332]}",NK,"[147.16474970607658, -38.22542638020332]"
691.0,1094.0,1230.0,2908.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31700042388928, -36.7513808304916]}",EG,"[144.31700042388928, -36.7513808304916]"
759.0,1149.0,1696.0,2870.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95605734273005, -37.75722445412023]}",AK,"[143.95605734273005, -37.75722445412023]"
823.0,1275.0,1821.0,2315.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88958201170522, -37.812291181036755]}",AK,"[143.88958201170522, -37.812291181036755]"
485.5,731.5,956.5,2261.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72366317872834, -37.03794340612573]}",MB,"[143.72366317872834, -37.03794340612573]"
1409.0,1400.0,1225.0,1589.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34093220470166, -27.55406962556229]}",AK,"[152.34093220470166, -27.55406962556229]"
969.0,1196.0,1538.0,2132.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6007736478608, -37.98530670475817]}",AK,"[143.6007736478608, -37.98530670475817]"
759.0,1278.0,1702.0,2508.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72024958064867, -37.89197174673815]}",AK,"[143.72024958064867, -37.89197174673815]"
1222.0,1791.0,2303.0,3151.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9654896532133, -37.75399051909739]}",AK,"[143.9654896532133, -37.75399051909739]"
3948.0,4044.0,4031.0,4094.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60202214069486, -38.33609882320685]}",BH,"[141.60202214069486, -38.33609882320685]"
906.0,1086.0,1200.0,1800.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8248134797202, -37.58636488708069]}",GW,"[143.8248134797202, -37.58636488708069]"
819.5,1282.0,1497.0,2092.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95821329941194, -37.74635483918238]}",AK,"[143.95821329941194, -37.74635483918238]"
263.5,407.5,405.0,1704.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.65044133450888, -38.20979569425964]}",RJ,"[141.65044133450888, -38.20979569425964]"
164.0,360.0,490.0,2030.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.3148444672074, -36.7551537546849]}",EG,"[144.3148444672074, -36.7551537546849]"
1041.0,1518.0,1960.0,2677.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6692252725107, -37.878047859834304]}",AK,"[143.6692252725107, -37.878047859834304]"
859.5,1196.0,1715.0,2573.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6677879680561, -37.87723937607859]}",AK,"[143.6677879680561, -37.87723937607859]"
412.5,692.5,627.5,2831.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.4900342447381, -37.748870121977916]}",AK,"[148.4900342447381, -37.748870121977916]"
1147.0,1699.0,2286.0,3509.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8888633594779, -37.81238101256516]}",AK,"[143.8888633594779, -37.81238101256516]"
837.5,1226.0,1783.0,2763.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9631540334746, -37.734497077432]}",AK,"[143.9631540334746, -37.734497077432]"
1429.0,1682.0,1789.0,2031.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34452546583816, -27.56233412617619]}",AK,"[152.34452546583816, -27.56233412617619]"
1142.0,1611.0,2343.0,3233.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71476985741555, -37.89269039896545]}",AK,"[143.71476985741555, -37.89269039896545]"
