system:index,B2,B3,B4,B8,id,.geo
00000000000000000080_0,235.0,315.0,294.0,2134.0,128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43549735842834,-37.902841361675996]}"
00000000000000000081_0,753.0,987.0,1362.0,2234.0,129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32221522681903,-36.360254355785955]}"
00000000000000000082_0,371.0,576.0,917.0,2134.0,130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.86927093772042,-38.17350375678121]}"
00000000000000000083_0,196.0,341.0,317.0,1888.0,131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.44445763986027,-38.13092361231394]}"
00000000000000000084_0,415.0,494.0,509.0,2072.0,132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.31548243646998,-38.11259798051791]}"
00000000000000000085_0,846.0,1139.0,1565.0,2424.0,133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4487832760696,-37.010904116073725]}"
00000000000000000086_0,963.0,1290.0,1898.0,3088.0,134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5575601084128,-38.035612360668864]}"
00000000000000000087_0,69.0,128.0,92.0,1278.0,135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.22053051093854,-37.63756885827551]}"
00000000000000000088_0,1011.0,1258.0,1370.0,2986.0,136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.77954753796428,-38.01495110913412]}"
00000000000000000089_0,891.0,1026.0,1254.0,2338.0,137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.74711835620755,-38.030132637435734]}"
0000000000000000008a_0,745.0,1015.0,1388.0,2186.0,138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.436656019734,-37.29908365921927]}"
0000000000000000008b_0,777.5,1073.0,1609.0,2384.0,139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.65341949779204,-37.46626013359391]}"
0000000000000000008c_0,126.0,223.0,134.0,2730.0,140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.14390421720316,-37.81525562147435]}"
0000000000000000008d_0,667.0,928.5,1324.0,2192.0,141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.20047978297526,-38.24644695785172]}"
0000000000000000008e_0,717.0,930.0,1268.0,1964.0,142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.48444639284915,-37.177092443635836]}"
0000000000000000008f_0,776.0,765.0,621.0,1626.0,143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.22951366377973,-38.015849424418235]}"
00000000000000000090_0,204.0,379.0,393.0,2106.0,144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3814857384435,-37.95135038701845]}"
00000000000000000091_0,839.0,1072.0,1528.0,2258.0,145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.54974476544095,-38.055914286089966]}"
00000000000000000092_0,705.0,969.0,1304.0,2364.0,146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.154773832141,-38.03417505621427]}"
00000000000000000093_0,663.0,913.0,1188.0,2040.0,147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.82320108649063,-37.334207786828344]}"
00000000000000000094_0,184.0,335.0,374.0,1870.0,148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32957683786694,-37.14169882144153]}"
00000000000000000095_0,847.0,1176.0,1720.0,2630.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.58245716462844,-36.24535983094707]}"
00000000000000000096_0,551.0,827.0,1133.0,2494.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.58829163969338,-37.439131012013505]}"
00000000000000000097_0,799.0,1272.0,2108.0,2857.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.10464326500528,-35.984758567023995]}"
00000000000000000098_0,1008.5,1331.0,1816.0,2489.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5842537951967,-36.20942721958229]}"
00000000000000000099_0,645.5,864.5,1205.0,1948.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.59242389000033,-37.61106855739398]}"
0000000000000000009a_0,150.0,195.0,126.0,1929.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9979279835337,-37.778873852467505]}"
0000000000000000009b_0,427.0,676.0,1046.0,1914.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.49136342053689,-37.3481316737322]}"
0000000000000000009c_0,772.0,998.5,1452.0,2165.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.4600030685574,-37.93868414151237]}"
0000000000000000009d_0,510.0,883.0,1342.0,2640.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9113120930172,-38.04118191543041]}"
0000000000000000009e_0,140.0,220.0,247.0,1603.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.20454049888122,-37.69955261287975]}"
0000000000000000009f_0,669.0,1019.0,1390.0,3066.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.80326306146503,-38.122209954057986]}"
000000000000000000a0_0,1226.0,1700.0,2352.0,3416.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4596574652893,-36.256139614356506]}"
000000000000000000a1_0,775.0,1038.0,1524.0,1930.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7790983803222,-36.33896428355232]}"
000000000000000000a2_0,676.0,871.0,1285.0,1954.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.29722833907493,-37.97614388886015]}"
000000000000000000a3_0,208.0,325.0,381.0,1805.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.33605385647633,-37.643677402207516]}"
000000000000000000a4_0,238.0,418.0,259.0,2916.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.8911182962519,-37.91164485146037]}"
000000000000000000a5_0,407.5,578.5,711.0,2101.0,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.67596721142343,-37.17313985638571]}"
000000000000000000a6_0,289.0,430.0,534.0,1616.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.48992611608227,-37.5548340206081]}"
000000000000000000a7_0,126.0,231.0,165.0,1916.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.08692815678071,-38.046122649493064]}"
000000000000000000a8_0,720.0,1160.0,1602.0,3758.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.51237027533972,-38.09112824522745]}"
000000000000000000a9_0,162.0,244.0,255.0,1786.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.39255788784743,-37.624812781241005]}"
000000000000000000aa_0,984.0,1290.0,1736.0,2370.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.565568837287,-36.40786506584429]}"
000000000000000000ab_0,330.0,429.0,686.0,1896.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.06412467140964,-37.24752036191081]}"
000000000000000000ac_0,847.0,1158.0,1622.0,2612.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4281265988167,-35.963827820904015]}"
000000000000000000ad_0,558.0,749.0,1046.0,2188.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.70227870068445,-38.48782427469463]}"
000000000000000000ae_0,244.0,343.0,263.0,2202.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.90737780289447,-37.96186067584265]}"
000000000000000000af_0,1273.0,1704.0,2269.0,3086.0,175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.02388472096294,-35.95727011932994]}"
000000000000000000b0_0,141.0,335.0,338.0,2272.0,176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.76560992821487,-38.34633961744581]}"
