system:index,B2,B3,B4,B8,id,.geo
00000000000000000052_0,816.0,1216.0,1892.0,2636.0,82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.37690890477634,-36.037220179616575]}"
00000000000000000053_0,667.0,939.0,1374.0,2046.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.30072719440116,-37.103430590338036]}"
00000000000000000054_0,674.5,975.5,1432.0,2279.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3122256300379,-37.418379928950344]}"
00000000000000000055_0,132.5,284.0,281.5,2097.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.72006076902815,-37.821094670821125]}"
00000000000000000056_0,1924.0,2392.0,2894.0,3598.0,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.18107159855643,-36.13702300768226]}"
00000000000000000057_0,892.0,1204.0,1709.0,2525.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58333718278516,-37.291807305417905]}"
00000000000000000058_0,657.5,955.5,1423.0,2425.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.50707021516342,-37.68059816038483]}"
00000000000000000059_0,354.0,499.5,586.0,1736.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.29776275396355,-37.488987510282136]}"
0000000000000000005a_0,538.0,705.0,966.0,2668.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.01489241955804,-37.64215026622451]}"
0000000000000000005b_0,363.5,543.5,736.0,1982.0,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.00859963828734,-37.365469158715705]}"
0000000000000000005c_0,721.0,1108.0,1406.0,2386.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6948181095444,-35.73430826581148]}"
0000000000000000005d_0,838.0,1090.0,1536.0,2332.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.3607392296622,-37.75722445412023]}"
0000000000000000005e_0,511.0,657.0,817.0,1816.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.7452135969835,-36.57495170869052]}"
0000000000000000005f_0,618.5,878.0,1327.0,2144.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.67200090132775,-37.713566331312016]}"
00000000000000000060_0,720.0,953.0,1312.0,2292.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.63176095088104,-37.09687288876397]}"
00000000000000000061_0,1036.0,1348.0,1804.0,2558.0,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.80279560669555,-37.26710363510461]}"
00000000000000000062_0,944.0,1211.0,1718.0,2565.0,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.083065401059,-36.905801227831745]}"
00000000000000000063_0,800.5,1067.5,1502.0,2347.0,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0252138967617,-37.613673671717926]}"
00000000000000000064_0,1042.0,1372.0,1938.0,2596.0,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.84205655889343,-37.53480158977223]}"
00000000000000000065_0,1112.0,1435.0,1890.0,2490.0,101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.19410174445804,-36.9024774612805]}"
00000000000000000066_0,844.0,1180.0,1656.0,2580.0,102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.32381389720302,-36.72344322515548]}"
00000000000000000067_0,320.0,478.5,556.0,1647.0,103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.01839127488424,-37.29261578917361]}"
00000000000000000068_0,691.0,969.0,1484.0,2018.0,104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.99764476610295,-37.69380339506139]}"
00000000000000000069_0,1516.0,1948.0,2632.0,3416.0,105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.28913892723602,-36.92394719657096]}"
0000000000000000006a_0,973.0,1396.0,1968.0,2974.0,106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.68484680989067,-36.36618323666114]}"
0000000000000000006b_0,234.0,418.0,634.0,1848.0,107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8368417559637,-35.71804875916891]}"
0000000000000000006c_0,1426.0,1898.0,2714.0,3728.0,108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.1430728620382,-36.768897978531925]}"
0000000000000000006d_0,468.0,708.0,896.0,1812.0,109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64945318769637,-35.605939011710795]}"
