system:index,B2,B3,B4,B8,class,.geo
4_19_0,797.0,1121.0,1207.0,3040.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62205457153073,-38.13083378078554]}"
5_0_0,253.5,365.0,348.0,1654.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65035150298047,-38.209975357316466]}"
5_1_0,256.5,415.5,402.5,1823.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65421425870218,-38.20449563408334]}"
5_2_0,260.0,422.0,404.5,1900.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64927352463954,-38.206382096179986]}"
5_3_0,214.0,336.0,300.5,1791.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64774638865654,-38.210604178015345]}"
5_4_0,256.0,391.5,375.0,1690.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65080066062254,-38.20665159076522]}"
5_5_0,278.0,477.0,426.5,1843.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65592105774203,-38.20979569425964]}"
5_6_0,294.0,465.0,477.0,1942.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65241762813395,-38.20737024299252]}"
5_7_0,304.0,453.5,459.0,1729.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65394476411697,-38.20512445478222]}"
5_8_0,177.0,330.0,319.5,1699.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64424295904846,-38.203237992685565]}"
5_9_0,289.0,435.0,457.0,1714.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6520583020203,-38.207100748407285]}"
5_10_0,263.5,407.5,405.0,1704.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65044133450888,-38.20979569425964]}"
5_11_0,251.5,390.5,402.0,1674.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65304644883284,-38.20880754744711]}"
5_12_0,289.5,443.0,416.0,1812.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65160914437826,-38.210963504129]}"
5_13_0,290.0,415.0,457.0,1659.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65448375328742,-38.2057532754811]}"
5_14_0,255.0,383.0,353.5,1826.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64927352463954,-38.20880754744711]}"
5_15_0,236.0,383.5,371.0,1943.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64801588324175,-38.2102448519017]}"
5_16_0,238.5,370.5,368.5,1728.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64981251381002,-38.20674142229363]}"
5_17_0,290.0,418.5,432.0,1599.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6549329109295,-38.20503462325381]}"
5_18_0,220.0,378.0,343.0,1917.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64720739948606,-38.20979569425964]}"
5_19_0,263.5,414.5,390.5,1882.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64801588324175,-38.20719057993569]}"
6_0_0,308.0,634.5,521.5,3558.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5880084222626,-38.133888052751544]}"
6_1_0,746.0,1120.0,1541.0,3313.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5813608891601,-38.1343372103936]}"
6_2_0,821.5,1260.0,1837.0,3510.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58495415029657,-38.13164226454124]}"
6_3_0,644.0,934.5,1321.0,2747.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58252869902947,-38.1343372103936]}"
6_4_0,458.0,813.5,862.5,3618.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59815938497314,-38.13200159065489]}"
6_5_0,593.5,888.5,1262.0,2805.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59896786872883,-38.13379822122313]}"
6_6_0,565.0,810.0,1172.0,2524.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59366780855254,-38.13200159065489]}"
6_7_0,504.5,782.5,1049.0,2591.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59806955344473,-38.130294791615064]}"
6_8_0,609.5,874.0,1178.0,2665.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5956441021776,-38.13020496008665]}"
6_9_0,586.5,877.0,1218.0,2517.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59312881938206,-38.131732096069655]}"
6_10_0,339.5,698.5,735.5,3268.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.13379822122313]}"
6_11_0,752.5,1088.0,1624.0,2729.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59393730313778,-38.13307956899583]}"
6_12_0,481.0,767.0,1069.0,2583.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58980505283083,-38.134606704978836]}"
6_13_0,399.5,855.5,653.5,4031.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59860854261518,-38.13074394925712]}"
6_14_0,712.5,1125.0,1304.0,3192.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58154055221692,-38.131013443842356]}"
6_15_0,657.0,1009.0,1417.0,2974.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58333718278516,-38.134067715808364]}"
6_16_0,716.5,1139.0,1461.0,3331.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58378634042722,-38.13182192759807]}"
6_17_0,645.0,1039.0,1314.0,3429.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6000458470698,-38.13020496008665]}"
6_18_0,309.0,525.5,609.5,2544.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58279819361468,-38.129845633973005]}"
6_19_0,774.5,1134.0,1642.0,3012.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58540330793863,-38.13092361231394]}"
7_0_0,794.0,1060.0,1542.0,2640.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04075932545882,-37.523482817192324]}"
7_1_0,691.0,929.0,1288.0,2546.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04543056493625,-37.52141669203885]}"
7_2_0,980.0,1180.0,1388.0,1694.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04318477672595,-37.52240483885138]}"
7_3_0,467.0,669.0,916.0,2676.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04309494519754,-37.52420146941962]}"
7_4_0,472.0,708.0,895.0,2852.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03626774903822,-37.52267433343662]}"
7_5_0,424.0,608.0,841.0,2080.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0361779175098,-37.52141669203885]}"
7_6_0,884.0,1064.0,1178.0,3144.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03806437960645,-37.523482817192324]}"
7_7_0,543.0,673.0,852.0,1928.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03599825445298,-37.52366248024915]}"
7_8_0,262.0,433.0,512.0,2078.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0384237057201,-37.52141669203885]}"
7_9_0,457.0,660.0,802.0,2504.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0383338741917,-37.523752311777564]}"
7_10_0,778.0,1062.0,1550.0,2752.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.040579662402,-37.523482817192324]}"
7_11_0,1510.0,1772.0,1896.0,2592.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03815421113487,-37.522853996493446]}"
7_12_0,680.0,1007.0,1322.0,2374.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04013050475993,-37.52267433343662]}"
