system:index,B2,B3,B4,B8,class,.geo
1_00000000000000000034_19_0,939.0,1191.0,1700.0,2456.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70452906317658,-37.900236247352055]}"
1_00000000000000000035_0_0,2007.0,2317.0,2830.0,3611.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.93230610299512]}"
1_00000000000000000035_1_0,1947.0,2229.0,2692.0,3554.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70560704151754,-37.932126439938294]}"
1_00000000000000000035_2_0,1950.0,2194.0,2683.0,3538.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.932395934523534]}"
1_00000000000000000035_3_0,1946.0,2304.0,2764.0,3584.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.93221627146671]}"
1_00000000000000000035_4_0,1911.0,2276.0,2705.0,3595.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-37.932126439938294]}"
1_00000000000000000035_5_0,1943.0,2295.0,2736.0,3540.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7054273784607,-37.93221627146671]}"
1_00000000000000000035_6_0,2007.0,2317.0,2830.0,3611.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.93230610299512]}"
1_00000000000000000035_7_0,2007.0,2317.0,2830.0,3611.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.93230610299512]}"
1_00000000000000000035_8_0,1947.0,2229.0,2692.0,3554.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70560704151754,-37.932126439938294]}"
1_00000000000000000035_9_0,2018.0,2283.0,2733.0,3529.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-37.93230610299512]}"
1_00000000000000000035_10_0,1946.0,2304.0,2764.0,3584.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.93221627146671]}"
1_00000000000000000035_11_0,1911.0,2276.0,2705.0,3595.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-37.932126439938294]}"
1_00000000000000000035_12_0,2018.0,2283.0,2733.0,3529.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-37.93230610299512]}"
1_00000000000000000035_13_0,2018.0,2283.0,2733.0,3529.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-37.93230610299512]}"
1_00000000000000000035_14_0,1950.0,2194.0,2683.0,3538.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.932395934523534]}"
1_00000000000000000035_15_0,2007.0,2317.0,2830.0,3611.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.93230610299512]}"
1_00000000000000000035_16_0,1950.0,2194.0,2683.0,3538.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.70524771540389,-37.932395934523534]}"
1_00000000000000000035_17_0,1911.0,2276.0,2705.0,3595.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7054273784607,-37.932126439938294]}"
1_00000000000000000035_18_0,1911.0,2276.0,2705.0,3595.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7054273784607,-37.932126439938294]}"
1_00000000000000000035_19_0,1855.0,2172.0,2670.0,3443.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-37.932395934523534]}"
1_00000000000000000036_0_0,2076.0,2167.0,2405.0,2958.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63670625922558,-37.927634863517696]}"
1_00000000000000000036_1_0,2067.0,2052.0,2396.0,3092.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.927634863517696]}"
1_00000000000000000036_2_0,2185.0,2060.0,2069.0,2724.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63670625922558,-37.92754503198929]}"
1_00000000000000000036_3_0,2034.0,1989.0,1903.0,2956.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63661642769716,-37.927634863517696]}"
1_00000000000000000036_4_0,2028.0,1948.0,2297.0,3188.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6368859222824,-37.927634863517696]}"
1_00000000000000000036_5_0,2067.0,2052.0,2396.0,3092.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.927634863517696]}"
1_00000000000000000036_6_0,2332.0,2328.0,2508.0,2879.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.92754503198929]}"
1_00000000000000000036_7_0,2332.0,2328.0,2508.0,2879.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.92754503198929]}"
1_00000000000000000036_8_0,2332.0,2328.0,2508.0,2879.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.92754503198929]}"
1_00000000000000000036_9_0,2332.0,2328.0,2508.0,2879.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.92754503198929]}"
1_00000000000000000036_10_0,2076.0,2167.0,2405.0,2958.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63670625922558,-37.927634863517696]}"
1_00000000000000000036_11_0,2067.0,2052.0,2396.0,3092.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.636796090754,-37.927634863517696]}"
1_00000000000000000036_12_0,2076.0,2167.0,2405.0,2958.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63670625922558,-37.927634863517696]}"
1_00000000000000000036_13_0,2340.0,2363.0,2523.0,2920.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6368859222824,-37.92754503198929]}"
1_00000000000000000036_14_0,2185.0,2060.0,2069.0,2724.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63670625922558,-37.92754503198929]}"
1_00000000000000000036_15_0,2034.0,1989.0,1903.0,2956.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63661642769716,-37.927634863517696]}"
1_00000000000000000036_16_0,2034.0,1989.0,1903.0,2956.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63661642769716,-37.927634863517696]}"
1_00000000000000000036_17_0,2340.0,2363.0,2523.0,2920.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6368859222824,-37.92754503198929]}"
1_00000000000000000036_18_0,2185.0,2060.0,2069.0,2724.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63670625922558,-37.92754503198929]}"
1_00000000000000000036_19_0,2034.0,1989.0,1903.0,2956.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63661642769716,-37.927634863517696]}"
1_00000000000000000037_0_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_1_0,824.5,1154.0,1642.0,2584.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.928084021159755]}"
1_00000000000000000037_2_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000037_3_0,824.5,1154.0,1642.0,2584.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.928084021159755]}"
1_00000000000000000037_4_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000037_5_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_6_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000037_7_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000037_8_0,927.5,1310.0,1761.0,2773.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.92817385268817]}"
1_00000000000000000037_9_0,824.5,1154.0,1642.0,2584.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.928084021159755]}"
1_00000000000000000037_10_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_11_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_12_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_13_0,824.5,1154.0,1642.0,2584.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.928084021159755]}"
1_00000000000000000037_14_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000037_15_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_16_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000037_17_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_18_0,835.0,1218.0,1671.0,2588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6465877273509,-37.92817385268817]}"
1_00000000000000000037_19_0,895.0,1268.0,1757.0,2801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64649789582248,-37.928084021159755]}"
1_00000000000000000038_0_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_1_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_2_0,881.5,1211.0,1734.0,2776.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64712671652134,-37.92305345556869]}"
1_00000000000000000038_3_0,774.5,1070.0,1521.0,2561.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64730637957817,-37.92305345556869]}"
1_00000000000000000038_4_0,881.5,1211.0,1734.0,2776.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64712671652134,-37.92305345556869]}"
1_00000000000000000038_5_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_6_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_7_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_8_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_9_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_10_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_11_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_12_0,774.5,1070.0,1521.0,2561.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64730637957817,-37.92305345556869]}"
1_00000000000000000038_13_0,881.5,1211.0,1734.0,2776.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64712671652134,-37.92305345556869]}"
1_00000000000000000038_14_0,881.5,1211.0,1734.0,2776.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64712671652134,-37.92305345556869]}"
1_00000000000000000038_15_0,792.0,1121.0,1590.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64721654804976,-37.92305345556869]}"
1_00000000000000000038_16_0,774.5,1070.0,1521.0,2561.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64730637957817,-37.92305345556869]}"
1_00000000000000000038_17_0,881.5,1211.0,1734.0,2776.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64712671652134,-37.92305345556869]}"
1_00000000000000000038_18_0,948.5,1226.0,1679.0,2652.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64730637957817,-37.9231432870971]}"
1_00000000000000000038_19_0,829.0,1098.0,1537.0,2377.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64739621110658,-37.9231432870971]}"
1_00000000000000000039_0_0,936.5,1384.0,1833.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.93158745076782]}"
1_00000000000000000039_1_0,1032.0,1471.0,2003.0,2942.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.931497619239416]}"
1_00000000000000000039_2_0,1185.0,1621.0,2240.0,3202.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64568941206676,-37.93176711382465]}"
1_00000000000000000039_3_0,1095.0,1553.0,2053.0,2984.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64568941206676,-37.931677282296235]}"
1_00000000000000000039_4_0,1089.0,1475.0,2018.0,2923.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64586907512358,-37.931677282296235]}"
1_00000000000000000039_5_0,983.5,1404.0,1899.0,2740.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64586907512358,-37.93158745076782]}"
1_00000000000000000039_6_0,936.5,1384.0,1833.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.93158745076782]}"
1_00000000000000000039_7_0,936.5,1384.0,1833.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.93158745076782]}"
1_00000000000000000039_8_0,1095.0,1553.0,2053.0,2984.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64568941206676,-37.931677282296235]}"
1_00000000000000000039_9_0,1095.0,1553.0,2053.0,2984.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64568941206676,-37.931677282296235]}"
1_00000000000000000039_10_0,936.5,1384.0,1833.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.93158745076782]}"
1_00000000000000000039_11_0,936.5,1384.0,1833.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.93158745076782]}"
1_00000000000000000039_12_0,959.0,1441.0,1818.0,2593.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.931677282296235]}"
1_00000000000000000039_13_0,1095.0,1553.0,2053.0,2984.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64568941206676,-37.931677282296235]}"
1_00000000000000000039_14_0,1095.0,1553.0,2053.0,2984.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64568941206676,-37.931677282296235]}"
1_00000000000000000039_15_0,936.5,1384.0,1833.0,2653.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.93158745076782]}"
1_00000000000000000039_16_0,1089.0,1475.0,2018.0,2923.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64586907512358,-37.931677282296235]}"
1_00000000000000000039_17_0,1032.0,1471.0,2003.0,2942.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64577924359517,-37.931497619239416]}"
1_00000000000000000039_18_0,1089.0,1475.0,2018.0,2923.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64586907512358,-37.931677282296235]}"
1_00000000000000000039_19_0,983.5,1404.0,1899.0,2740.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64586907512358,-37.93158745076782]}"
1_0000000000000000003a_0_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_1_0,518.5,831.0,941.5,1863.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96953207199184,-37.75938041080211]}"
1_0000000000000000003a_2_0,627.0,964.5,1221.0,2230.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96953207199184,-37.75947024233052]}"
1_0000000000000000003a_3_0,429.0,728.0,865.0,1757.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75947024233052]}"
1_0000000000000000003a_4_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_5_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_6_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_7_0,518.5,831.0,941.5,1863.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96953207199184,-37.75938041080211]}"
1_0000000000000000003a_8_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_9_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_10_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_11_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_12_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_13_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_14_0,627.0,964.5,1221.0,2230.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96953207199184,-37.75947024233052]}"
1_0000000000000000003a_15_0,429.0,728.0,865.0,1757.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75947024233052]}"
1_0000000000000000003a_16_0,272.5,507.5,501.5,1051.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75938041080211]}"
1_0000000000000000003a_17_0,518.5,831.0,941.5,1863.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96953207199184,-37.75938041080211]}"
1_0000000000000000003a_18_0,429.0,728.0,865.0,1757.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96962190352025,-37.75947024233052]}"
1_0000000000000000003a_19_0,627.0,964.5,1221.0,2230.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96953207199184,-37.75947024233052]}"
1_0000000000000000003b_0_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_1_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9766287627364,-37.76243468276812]}"
1_0000000000000000003b_2_0,597.5,859.5,1190.0,1994.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9766287627364,-37.76252451429653]}"
1_0000000000000000003b_3_0,676.0,1033.0,1322.0,2287.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.7623448512397]}"
1_0000000000000000003b_4_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9766287627364,-37.76243468276812]}"
1_0000000000000000003b_5_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_6_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_7_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_8_0,597.5,859.5,1190.0,1994.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9766287627364,-37.76252451429653]}"
1_0000000000000000003b_9_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_10_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_11_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_12_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_13_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_14_0,597.5,859.5,1190.0,1994.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9766287627364,-37.76252451429653]}"
1_0000000000000000003b_15_0,676.0,1033.0,1322.0,2287.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.7623448512397]}"
1_0000000000000000003b_16_0,676.0,1033.0,1322.0,2287.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.7623448512397]}"
1_0000000000000000003b_17_0,381.5,664.0,733.0,1500.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76243468276812]}"
1_0000000000000000003b_18_0,597.5,859.5,1190.0,1994.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.76252451429653]}"
1_0000000000000000003b_19_0,676.0,1033.0,1322.0,2287.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9767185942648,-37.7623448512397]}"
1_0000000000000000003c_0_0,501.0,886.0,1049.0,968.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.758841421631644]}"
1_0000000000000000003c_1_0,559.5,902.5,1115.0,1417.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97770674107733,-37.758841421631644]}"
1_0000000000000000003c_2_0,559.5,902.5,1115.0,1417.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97770674107733,-37.758841421631644]}"
1_0000000000000000003c_3_0,541.0,938.5,1132.0,1359.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9775270780205,-37.758841421631644]}"
1_0000000000000000003c_4_0,637.0,1011.5,1297.0,1642.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.75893125316005]}"
1_0000000000000000003c_5_0,637.0,1011.5,1297.0,1642.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.75893125316005]}"
1_0000000000000000003c_6_0,501.0,886.0,1049.0,968.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.758841421631644]}"
1_0000000000000000003c_7_0,559.5,902.5,1115.0,1417.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97770674107733,-37.758841421631644]}"
1_0000000000000000003c_8_0,637.0,1011.5,1297.0,1642.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.75893125316005]}"
1_0000000000000000003c_9_0,501.0,886.0,1049.0,968.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.758841421631644]}"
1_0000000000000000003c_10_0,501.0,886.0,1049.0,968.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.758841421631644]}"
1_0000000000000000003c_11_0,501.0,886.0,1049.0,968.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.758841421631644]}"
1_0000000000000000003c_12_0,501.0,886.0,1049.0,968.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.758841421631644]}"
1_0000000000000000003c_13_0,541.0,938.5,1132.0,1359.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9775270780205,-37.758841421631644]}"
1_0000000000000000003c_14_0,559.5,902.5,1115.0,1417.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97770674107733,-37.758841421631644]}"
1_0000000000000000003c_15_0,559.5,902.5,1115.0,1417.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97770674107733,-37.758841421631644]}"
1_0000000000000000003c_16_0,637.0,1011.5,1297.0,1642.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9776169095489,-37.75893125316005]}"
1_0000000000000000003c_17_0,559.5,902.5,1115.0,1417.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97770674107733,-37.758841421631644]}"
1_0000000000000000003c_18_0,541.0,938.5,1132.0,1359.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9775270780205,-37.758841421631644]}"
1_0000000000000000003c_19_0,747.5,1096.0,1397.0,1916.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9775270780205,-37.75893125316005]}"
1_0000000000000000003d_0_0,520.5,880.0,912.0,1953.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97635926815116,-37.75677529647817]}"
1_0000000000000000003d_1_0,614.5,980.5,1099.0,2040.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97626943662274,-37.75677529647817]}"
1_0000000000000000003d_2_0,614.5,980.5,1099.0,2040.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97626943662274,-37.75677529647817]}"
1_0000000000000000003d_3_0,616.0,919.5,1147.0,1955.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97644909967957,-37.75677529647817]}"
1_0000000000000000003d_4_0,614.5,980.5,1099.0,2040.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97626943662274,-37.75677529647817]}"
1_0000000000000000003d_5_0,614.5,980.5,1099.0,2040.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97626943662274,-37.75677529647817]}"
1_0000000000000000003d_6_0,520.5,880.0,912.0,1953.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97635926815116,-37.75677529647817]}"
