system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
00000000000000000c30_0,440.5235426,3490,2756,713,943,1202,2250,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.09602858684144,-37.87247830507276]}"
000000000000000001a4_0,830.4751662,2936,2034,548,909,929,2674,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.79743316068195,-37.379752371733204]}"
00000000000000000ee8_0,318.557929,1212,1073,1574,2980,3130,1378,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.32599729957602,-37.98548636781499]}"
000000000000000002dd_0,1530.246,3831,2388.5,671,1094.5,1646,3521,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.13139476334464,-35.90525766437942]}"
000000000000000012c4_0,401.5412448,2444.5,1413,703,1151,1145,3580,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3814050554788,-37.49886897840745]}"
00000000000000000812_0,799.8153558,2446,1631,756,1180,1668,2078,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.96917732016004,-37.21805562059169]}"
00000000000000000871_0,3308.644299,640,388,1058,1762,1762,1344,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.81251570889145,-37.02581614979011]}"
00000000000000000865_0,1111.681232,3900,2943,898.5,1243,1724,3036,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.07059711573714,-37.13891404406076]}"
00000000000000000e3c_0,884.7049305,2028,1056,548,993,1010,2652,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62988821162995,-38.28480502048362]}"
000000000000000005bc_0,1327.614544,1893.5,1135,339,606,587.5,2456,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.61767569804778,-36.380107123565]}"
00000000000000001159_0,703.6201633,3549,2713,1142,1480,1708,3370,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.7179185351918,-36.15678594393289]}"
00000000000000000298_0,1537.367654,3529.5,2725,655.5,844.5,1168,2013,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.15763471820463,-35.70457402990712]}"
00000000000000000919_0,1599.219429,3142,2254,885,1350,1692,2984,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.258973830817,-36.729102611445434]}"
00000000000000001134_0,890.2896051,3262,2447,793,1465,1846,1628,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0788570420692,-36.756770722196315]}"
000000000000000012ff_0,912.7620537,2833.5,1903.5,733,1173,1243,2199,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.7389299642765,-37.481800988009184]}"
00000000000000000ab0_0,961.9111873,2947,2035.5,830.5,1283,1888,2114,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9522798442549,-36.76530471739545]}"
00000000000000000401_0,234.9753354,2810.5,1950.5,643.5,1087,1279,2781,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9155478976981,-37.56426633109135]}"
00000000000000000bae_0,1028.361096,1370.5,785,273.5,468,417,1993,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.16608803043906,-37.72147150581227]}"
00000000000000000bb0_0,254.4889516,2367,1600,545,842.5,933,2954,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.18647978738858,-37.72201049498274]}"
00000000000000000b5b_0,777.4432607,1342.5,674,139.5,323.5,245,1772,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.56583833187224,-38.00255435821327]}"
000000000000000011af_0,305.9143536,2721,1579.5,692,1024.5,1270,3248,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5825332733113,-37.774292444518494]}"
000000000000000008b2_0,790.0071769,2545,1740,449,747,852,2038,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.36129194167822,-36.98125971169778]}"
000000000000000003ad_0,1959.547431,1690.5,884.5,449.5,778.5,738.5,1000.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.43863231335905,-37.382626980642385]}"
00000000000000000d83_0,342.1234471,1613,760,231,545,307,3544,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71989940309874,-38.44605261398308]}"
0000000000000000032c_0,1897.240225,694,406.5,740.5,1218,1903,2143,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.51157551442958,-37.796750326621485]}"
00000000000000000dd0_0,626.8801358,478,219,146,256,227,1044,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.66968357871644,-38.35074136233799]}"
00000000000000001215_0,607.9695994,991,463,175,508,293,3130,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.01668905012627,-38.24123672920383]}"
0000000000000000106e_0,1044.147203,1472,738.5,444.5,811,666.5,4084,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5189462740412,-38.48450050814339]}"
00000000000000000fba_0,727.7359921,1700,796,300,702,476,3884,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.68441594937602,-38.537501109906444]}"
00000000000000000360_0,4660.843446,2778.5,1866,570.5,918.5,1120,2611,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17704290262347,-37.982701590434225]}"
0000000000000000087a_0,2785.008767,1877.5,1099,376,670.5,710,3184.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.00619248414762,-37.01243125205673]}"
00000000000000000bb5_0,602.9293146,1339.5,747.5,215,351,339,1230,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.23364133980485,-37.73755134939801]}"
000000000000000008be_0,1136.223118,2129,1367,1086,1590,2238,2934,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.24738556365187,-36.86663468144413]}"
00000000000000000ffa_0,1170.735676,1476,746,314,470,286,2626,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.06781691263822,-38.52860778859366]}"
0000000000000000058a_0,3348.567492,2181,1902,938,1882,1560,1476,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32473050961457,-36.24526999941866]}"
000000000000000005ab_0,1703.777115,3271,2382,794,1182,1588,3264,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3143998838472,-36.05806109420815]}"
00000000000000000ece_0,971.3038751,3648,3263,3054,2990,2922,4604,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.09117311002532,-37.880473311101426]}"
00000000000000000d15_0,1023.956065,2106.5,1253.5,1282.5,2026,2342,3113,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4265096313053,-37.43023769070072]}"
0000000000000000054d_0,1023.662942,3547.5,2751.5,1342,1988,2400,3333,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.25951739426932,-36.50389496971667]}"
0000000000000000060c_0,2713.019073,1945,1299,353,534,764,1374,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1219000670241,-36.04108293533829]}"
0000000000000000042f_0,210.5468011,3937,2801,854,1188,1592,2766,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8041568024673,-37.47766873770223]}"
00000000000000000162_0,206.7623258,1893.5,1025.5,310,483.5,350,2761,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.44781800066633,-37.50219274495869]}"
0000000000000000110f_0,3760.267602,3459,2608.5,823.5,1325,1810,2344,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.21369416621553,-36.71787367039394]}"
00000000000000000f26_0,858.5739969,1312,711,243,376,354,1888,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.17714188271557,-38.6995571871616]}"
00000000000000000cc7_0,822.9171213,1779,989,389,694,687.5,2774,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.18387467306462,-37.622746656087536]}"
0000000000000000131b_0,1898.239177,2529.5,1711,1059.5,1584,1948,2076,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.84951257575162,-37.58007668009186]}"
000000000000000007a1_0,337.481421,1328,709,228,385,388,2112,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78070619926993,-37.796750326621485]}"
0000000000000000083d_0,163.7973404,3117,1960,591,930,1152,3264,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41429254344126,-37.05222661914323]}"
00000000000000000b9a_0,540.5747877,2835,2233,799,943,928,1716,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8019201628207,-37.944074033217085]}"
000000000000000004b9_0,1285.436833,2724,1819,591,798,1080,2234,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.14245776418485,-37.17349918249936]}"
0000000000000000071b_0,2438.312065,3891.5,2729,785.5,1180,1765,2884,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.49216733001074,-36.31012836293209]}"
00000000000000000158_0,526.382119,3448,2251,597,1058,1010,2756,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.95607563985746,-37.859901891095085]}"
00000000000000001249_0,402.5177163,1929,1109,433.5,673,843,2022,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.97231227509076,-37.61690760674075]}"
00000000000000001095_0,731.9774005,1284.5,795,74,172,170,397,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2516929027338,-36.984224152135376]}"
000000000000000011ae_0,376.8736355,2660,1601,283,701,562,3484,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.717011071344,-38.468151169972415]}"
000000000000000005c4_0,4510.878323,487.5,284.5,45,156.5,105,185,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.84827323148127,-36.36223064941102]}"
00000000000000000a5f_0,2249.451662,3599.5,2571.5,664.5,1009.5,1519,2872,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.21422858110415,-36.256319277413326]}"
00000000000000001045_0,514.3881299,2203,1142,460,886,772,3770,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.631864505255,-38.464108751193876]}"
00000000000000000f8c_0,509.9450338,3044,1835,588,893,1038,3146,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.72188027100566,-38.54801139873064]}"
00000000000000000381_0,910.4465616,2091,1387,698,1153,1604,1406,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3961420004202,-37.87822752289112]}"
00000000000000000cb9_0,151.3978003,2590.5,1702,543.5,821,1013,2852,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.02927461266765,-37.54719834069308]}"
00000000000000000832_0,2238.616611,3175,2226,878,1310,1776,2614,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.25556023273737,-37.056897858620644]}"
0000000000000000086f_0,4845.987795,2730,1796,514,764,904,2498,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.75960493865682,-36.96266458531651]}"
00000000000000000680_0,746.8936682,3490,2526,1003,1318,1696,3254,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.54948899370126,-36.399331070645154]}"
000000000000000001cc_0,99.53640014,3183,2243,1140,1398,1578,2780,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.05596829945156,-37.76926187892742]}"
00000000000000000c0b_0,1125.737184,1482.5,974.5,268.5,428.5,673.5,859,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45920830764726,-37.28524960384383]}"
000000000000000004f3_0,198.905745,1700,907,267.5,445,464,2811,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.6426397143826,-37.16721097551052]}"
00000000000000000900_0,1130.504154,2718,1642,503.5,783,956.5,2094,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2366103545243,-36.638282936220946]}"
000000000000000003c7_0,216.6362629,1885,1236,378,526,710,1724,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.44923243371167,-37.6097210844678]}"
0000000000000000052a_0,687.9454426,3551.5,2355,634.5,989.5,1587,2705,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.19079170075233,-36.42978395877681]}"
00000000000000001156_0,212765.1398,260,248,833,1147,630.5,123.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.66491793342877,-36.27455507768096]}"
00000000000000000a62_0,1649.972619,4837,3563,1387,2051,2999,4380,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.02468405615494,-36.33159809822254]}"
00000000000000001209_0,161.2242596,2768,1926.5,1579.5,1776,1692,3795,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.99773459763134,-37.72838853349999]}"
0000000000000000120b_0,1130.469363,1241,739.5,519,764,1051,1199,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.16967214301184,-37.690120302396494]}"
00000000000000000ae8_0,634.3518056,3174,2589,1760,2796,3002,3212,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.10507412551993,-36.23574785740699]}"
00000000000000000709_0,1348.965989,1201,759,166.5,170.5,182,723,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.95165559783786,-38.315347740143686]}"
00000000000000000e8b_0,903.7861803,1659,997,568,760,977,1740,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.63294705787783,-38.035881855254104]}"
000000000000000007b6_0,9600.472793,768.5,505,467.5,600.5,854,970,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.06942473158594,-37.904997318357886]}"
00000000000000000bd7_0,2688.775848,1447.5,812.5,142.5,285,287.5,1608,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.75978460171365,-37.30070062673069]}"
00000000000000001006_0,142.3686246,2640,1280,561,1013,818,4300,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.29994158205471,-38.473361398620305]}"
00000000000000000cdc_0,685.6040185,2832,1534.5,441.5,889.5,613.5,4372,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39390078649177,-37.73853949621054]}"
00000000000000000fa4_0,1072.309948,1096,529,144,369,182,2158,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1691468766869,-38.518187331297874]}"
00000000000000000ded_0,467.4887042,1199,672,438,614,623,2122,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5945889952459,-38.202070182816215]}"
00000000000000001356_0,1242.514392,1861.5,1177,849.5,1414,1481,1056.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73345481532525,-37.62642974875242]}"
00000000000000000d3c_0,309.2278585,3745,2792,1582,2406,2590,2886,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.91187395359694,-37.89215140979498]}"
000000000000000012c8_0,639.8230703,2015,1192.5,565.5,954.5,990,2448,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4407836957591,-37.63694003757662]}"
00000000000000000fbd_0,957.255228,2722,2057,573,889,854,3354,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.64255445713604,-38.57783546616341]}"
00000000000000000e9e_0,460.7940112,1930,1210,943,1460,1486,3062,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.25951739426932,-38.133169400524245]}"
00000000000000000c9e_0,563.7855414,1503,830.5,240,416,378,1737,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52011408391056,-37.88074280568666]}"
00000000000000000cbe_0,778.8049063,2895,2012,828.5,1267,1422,2447,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1116501242214,-37.56561380401753]}"
000000000000000010b5_0,765.1841151,2796.5,2002,371,557,809,1491,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.79499398656927,-36.94433895352047]}"
000000000000000010bb_0,771.4272285,3728.5,2886.5,813,1124,1515,2420,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.86524224178743,-36.84480562004003]}"
0000000000000000053b_0,742.1149719,3921.5,2957.5,925.5,1272,1731,2425,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8725185955888,-36.41882451231055]}"
00000000000000000e1d_0,627.3031027,1830,877,384,758,579,4038,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.69160247164896,-38.298818738915884]}"
00000000000000000e1c_0,578.1818429,1391,665,158,438,247,3602,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.69007533566597,-38.29037457524516]}"
00000000000000000c7f_0,2098.863128,2173.5,1349,537,925,1064,3055,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.42004176125963,-37.405264525802195]}"
00000000000000001285_0,328.2751952,1315,820.5,461.5,834,1188,955,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2348000011105,-37.46850592180421]}"
00000000000000000f87_0,352.4947399,2941,2006,857,1138,1368,2668,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.91214344818218,-38.579452433674824]}"
000000000000000010f1_0,836.6811602,1855.5,1159.5,799,1585,1914,1061,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35383135053817,-36.84318865252861]}"
0000000000000000009e_0,272.7585646,1825,973,250,558,458,3144,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.20236624507191,-38.35550243334383]}"
00000000000000000763_0,331.0625199,1585,888,626,1081,1071.5,2423,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76273989358754,-37.52384214330598]}"
0000000000000000120e_0,1001.237849,2084.5,1307,944.5,1288,1535,3070,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.21324043429163,-37.76710592224554]}"
0000000000000000106c_0,432.7530207,2254,1416,335,775,574,4372,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59799801904373,-38.50022102561548]}"
